dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude,AverageTemperature_1,AverageTemperatureUncertainty_1
1, , , , ,5.63,-3.23000000000001,26.5809259373225,.844553941606206
2, , , , ,5.63,-3.23000000000001,27.6187249635227,.814443007476457
3, , , , ,5.63,-3.23000000000001,27.8707118685109,.7777017703164
4, , , , ,5.63,-3.23000000000001,27.3267554130654,.780979626529104
5, , , , ,5.63,-3.23000000000001,26.6270110788321,.724387785772106
6, , , , ,5.63,-3.23000000000001,25.4432758355079,.723338369257533
7, , , , ,5.63,-3.23000000000001,24.6330921073352,.72949804365205
8, , , , ,5.63,-3.23000000000001,24.2875063589604,.745082970571821
9, , , , ,5.63,-3.23000000000001,24.836666873212,.7122588065825
10, , , , ,5.63,-3.23000000000001,25.6591799934846,.719059244072406
11, , , , ,5.63,-3.23000000000001,26.5157347791645,.729455664449004
12, , , , ,5.63,-3.23000000000001,26.449349727446,.798687450679261
1, , , , ,8.83999999999998,38.1099999999999,17.1390479721255,.972317894474863
2, , , , ,8.83999999999998,38.1099999999999,18.0174799860627,.954369736187157
3, , , , ,8.83999999999998,38.1099999999999,18.6985221916376,.936458598805376
4, , , , ,8.83999999999998,38.1099999999999,18.7573204947735,.880614534594325
5, , , , ,8.83999999999998,38.1099999999999,18.6272631068525,.867929006968641
6, , , , ,8.83999999999998,38.1099999999999,17.5737887921022,.909564211050273
7, , , , ,8.83999999999998,38.1099999999999,16.500796184669,.926053073668492
8, , , , ,8.83999999999998,38.1099999999999,16.5216745121951,.922938277750124
9, , , , ,8.83999999999998,38.1099999999999,16.9469339372822,.918640555002489
10, , , , ,8.83999999999998,38.1099999999999,16.7156700087642,.907019782145987
11, , , , ,8.83999999999998,38.1099999999999,16.4463359333918,.919744772755728
12, , , , ,8.83999999999998,38.1099999999999,16.4460176336547,.987951483660949
1, , , , ,23.31,72.5200000000003,19.6232795590132,1.13846888800777
2, , , , ,23.31,72.5200000000003,21.7461050032586,1.10083582117612
3, , , , ,23.31,72.5200000000003,26.2109052181463,1.09661254027719
4, , , , ,23.31,72.5200000000003,30.055697787774,.996527638583154
5, , , , ,23.31,72.5200000000003,32.31437442746,.914267017539662
6, , , , ,23.31,72.5200000000003,31.2144868469626,.960207849095558
7, , , , ,23.31,72.5200000000003,28.3706153215111,.952056173006193
8, , , , ,23.31,72.5200000000003,27.1186245300045,.884168258384719
9, , , , ,23.31,72.5200000000003,27.4498539219842,.894500527249483
10, , , , ,23.31,72.5200000000003,27.0197472923692,1.02713617305487
11, , , , ,23.31,72.5200000000003,24.0079869580446,1.08179255375772
12, , , , ,23.31,72.5200000000003,20.5945515085126,1.12869086994444
1, , , , ,36.1700000000001,37.79,5.716551161688,1.23334978662873
2, , , , ,36.1700000000001,37.79,7.50024220009483,1.18117112375533
3, , , , ,36.1700000000001,37.79,11.1529017069701,1.11974020862968
4, , , , ,36.1700000000001,37.79,15.6027549075391,1.06650749170223
